order_id,items
6280638182,"Bone in Angara Grilled Chicken, Bone in Jamaican Grilled Chicken"
6283102705,"Fried Chicken Angara Tender, Bone in Jamaican Grilled Chicken"
6278099470,"Bone in Jamaican Grilled Chicken, Salted Fries"
6279163105,"Bone in Jamaican Grilled Chicken, Grilled Chicken Ghostbuster Tangdi"
6275788449,"Bone in Jamaican Grilled Chicken, Grilled Chicken Peri Peri Tender"
6271719642,Grilled Chicken Smoky BBQ Tangdi
6281548349,"Fried Chicken Angara Tender, Bone in Jamaican Grilled Chicken"
6274352746,"AAC Grilled Chicken Burger, Fried Chicken Classic Tender"
6282745319,"Animal Fries, Fried Chicken Classic Tender"
6282510268,"Bone in Peri Peri Grilled Chicken, Bone in Angara Grilled Chicken"
6280978402,"Fried Chicken Angara Tender, Fried Chicken Peri Peri Tender"
6264046134,Bone in Smoky Bbq Grilled Chicken
6283432922,"Fried Chicken Kabuli Tender, Grilled Chicken Angara Tender, Grilled Chicken Jamaican Tender, Fried Chicken Ghostbuster Tender"
6272876242,"Bone in Peri Peri Grilled Chicken, Angara Aloo Tuk Tuki, Bone in Jamaican Grilled Chicken, Salted Fries"
6277005998,"Fried Chicken Angara Tender, AAC Grilled Chicken Burger"
6277758517,Bone in Jamaican Grilled Chicken
6275913731,"Bone in Smoky Bbq Grilled Chicken, Bone in Jamaican Grilled Chicken"
6279007495,"Grilled Chicken Smoky BBQ Tender, Fried Chicken Angara Tender, Bone in Angara Grilled Chicken, Bone in Jamaican Grilled Chicken"
6280570907,"Bone in Smoky Bbq Grilled Chicken, Bone in Jamaican Grilled Chicken"
6279404742,"Animal Fries, AAC Grilled Paneer Burger"
6273597753,"Fried Chicken Ghostbuster Tender, Fried Chicken Peri Peri Tender"
6282346059,"Animal Fries, Fried Chicken Classic Tender"
6279706053,"Bone in Peri Peri Grilled Chicken, Fried Chicken Angara Tender"
6276541024,Grilled Chicken Smoky BBQ Tender
6245795707,"Fried Chicken Kabuli Tender, Grilled Chicken Jamaican Tender"
6272468542,"Grilled Chicken Jamaican Tender, Grilled Chicken Peri Peri Tender"
6279091358,Bone in Jamaican Grilled Chicken
6278753623,Grilled Chicken Peri Peri Tangdi
6280170597,Bone in Jamaican Grilled Chicken
6279909260,Animal Fries
6279209825,Fried Chicken Angara Tender
6272450547,"Grilled Chicken Angara Tender, Fried Chicken Ghostbuster Tender"
6280532764,Grilled Chicken Peri Peri Tangdi
6281228390,Bone in Angara Grilled Chicken
6257538645,"Fried Chicken Kabuli Tender, India Dynamite sauce, Fried Chicken Peri Peri Tender, Smoky BBQ Sauce"
6277303373,"Animal Fries, Fried Chicken Peri Peri Tender"
6276305666,"Bone in Angara Grilled Chicken, Bone in Jamaican Grilled Chicken"
6273845069,Grilled Chicken Smoky BBQ Tender
6275158412,Bone in Smoky Bbq Grilled Chicken
6277096174,Fried Chicken Ghostbuster Tender
6273754066,Grilled Chicken Smoky BBQ Tender
6274322296,Bone in Jamaican Grilled Chicken
6275815750,Grilled Chicken Angara Tangdi
6266659933,"Fried Chicken Angara Tender, Bone in Kabuli Grilled Chicken"
6278690402,"Animal Fries, Grilled Chicken Jamaican Tender"
6273814893,Bone in Jamaican Grilled Chicken
6277573830,"AAC Saucy Fries, Bone in Angara Grilled Chicken"
6272781440,"Grilled Chicken Angara Tender, AAC Signature Fries, Salted Fries"
6275509644,Animal Fries
6274036975,"Animal Fries, Grilled Chicken Jamaican Tangdi"
6273573208,Grilled Chicken Angara Tangdi
6275050803,Grilled Chicken Smoky BBQ Tangdi
6275294152,Grilled Chicken Jamaican Tender
6262712254,Fried Chicken Kabuli Tender
6274577873,Bone in Angara Grilled Chicken
6274172479,Fried Chicken Peri Peri Tender
6272693811,"Bone in Jamaican Grilled Chicken Quarter + Angara Rice, Fried Chicken Classic Tenders + AAC Signature Fries"
6274189680,Fried Chicken Peri Peri Tender
6267059298,Bone in Jamaican Grilled Chicken
6264969546,Bone in Kabuli Grilled Chicken
6272962422,"Grilled Chicken Smoky BBQ Tender, Onion Rings"
6271734896,Animal Fries
6269608641,Fried Chicken Classic Tender
6272243516,"Fried Chicken Kabuli Tender, Grilled Chicken Jamaican Tender"
6272793053,Grilled Chicken Angara Tender
6270417588,Bone in Kabuli Grilled Chicken
6268095735,Animal Fries
6270207839,Bone in Smoky Bbq Grilled Chicken
6265979023,Bone in Jamaican Grilled Chicken
6269208150,Bone in Angara Grilled Chicken
6262690906,Animal Fries
6268158486,"Angara Rice, Fried Chicken Classic Tender"
6264602155,"Bone in Angara Grilled Chicken, Fried Chicken Classic Tender, Bone in Kabuli Grilled Chicken"
6266636702,"Jamaican Sauce, Bone in Smoky Bbq Grilled Chicken, Bone in Jamaican Grilled Chicken"
6267806258,Grilled Chicken Angara Tender
6237998568,Grilled Chicken Jamaican Tangdi
6268583218,Animal Fries
6265422244,AAC Signature Fries
6264213661,Bone in Peri Peri Grilled Chicken
6265991860,"Animal Fries, Bone in Jamaican Grilled Chicken"
6266034918,"Indian Honey Mustard sauce, Fried Chicken Angara Tender"
6261324940,Bone in Angara Grilled Chicken
6265384794,Fried Chicken Classic Tender
6266693938,"Fried Chicken Angara Tender, Bone in Jamaican Grilled Chicken"
6262066452,Fried Chicken Angara Tender
6260524321,"Garlic Aioli, AAC Special Slaw, Fried Chicken Angara Tender, Fried Chicken Ghostbuster Tender, Onion Rings, Grilled Chicken Jamaican Tangdi"
6265150058,"Animal Fries, AAC Grilled Chicken Burger"
6265324268,"Grilled Chicken Angara Tender, Fried Chicken Peri Peri Tender"
6264027193,Fried Chicken Angara Tender
6258158170,"Grilled Chicken Smoky BBQ Tender, Animal Fries, Tipsy Tiger Fresh Lime Soda, Bone in Jamaican Grilled Chicken Quarter + Angara Rice"
6264215409,Grilled Chicken Angara Tender
6261825460,Fried Chicken Ghostbuster Tender
6263081008,Bone in Kabuli Grilled Chicken
6257794117,Fried Chicken Peri Peri Tender
6257558081,Bone in Peri Peri Grilled Chicken
6252035347,"Grilled Chicken Peri Peri Tangdi, Bone in Jamaican Grilled Chicken"
6261342035,Bone in Kabuli Grilled Chicken
6257646790,"Grilled Chicken Peri Peri Tender, Fried Chicken Peri Peri Tender"
6260933704,Bone in Jamaican Grilled Chicken Quarter + Angara Rice
6254185978,Bone in Peri Peri Grilled Chicken
6259805987,Bone in Peri Peri Grilled Chicken
6250094265,Bone in Smoky Bbq Grilled Chicken
6258128293,Animal Fries
6259294740,Fried Chicken Classic Tender
6257219153,Bone in Jamaican Grilled Chicken
6258549305,Bone in Jamaican Grilled Chicken
6250876109,Bone in Jamaican Grilled Chicken
6259970754,Bone in Smoky Bbq Grilled Chicken
6259478185,Fried Chicken Classic Tender
6209702535,"Peri Peri Crisper Fries, Bone in Smoky Bbq Grilled Chicken"
6246906207,Fried Chicken Peri Peri Tender
6258665590,Bone in Angara Grilled Chicken
6288136585,Grilled Chicken Angara Tender
6287530806,"Garlic Aioli, AAC Saucy Fries, Bone in Angara Grilled Chicken"
6279806709,"Garlic Aioli, Harisa Mayo, Bone in Jamaican Grilled Chicken, Bone in Kabuli Grilled Chicken"
6287017707,"Grilled Chicken Jamaican Tender, GhostBuster Sauce"
6288016013,Animal Fries
6287263044,Bone in Smoky Bbq Grilled Chicken
6280058314,Bone in Jamaican Grilled Chicken
6283797599,Grilled Chicken Smoky BBQ Tender
6275610661,"Animal Fries, Grilled Chicken Jamaican Tender"
6287452168,"Grilled Chicken Jamaican Tender, Fried Chicken Classic Tender, Fried Chicken Peri Peri Tender"
6283997628,"Bone in Peri Peri Grilled Chicken, AAC Special Slaw"
6284210744,Bone in Angara Grilled Chicken
6282183357,"Bone in Smoky Bbq Grilled Chicken, Bone in Jamaican Grilled Chicken"
6285653141,Bone in Jamaican Grilled Chicken
6285806652,Bone in Angara Grilled Chicken
6280350643,"Animal Fries, Bone in Kabuli Grilled Chicken"
6283701228,"Bone in Peri Peri Grilled Chicken, Bone in Smoky Bbq Grilled Chicken"
6278425698,AAC Grilled Chicken Burger
6282886031,"Grilled Chicken Jamaican Tender, AAC Grilled Chicken Burger"
6282724099,"Animal Fries, Fried Chicken Angara Tender, Peri Peri Crisper Fries"
6284210799,Bone in Jamaican Grilled Chicken
6284996701,AAC Grilled Chicken Burger
6261128483,Grilled Chicken Jamaican Tender
6281519585,"Fried Chicken Ghostbuster Tender, Grilled Chicken Angara Tender"
6283560900,"Bone in Angara Grilled Chicken, Bone in Kabuli Grilled Chicken"
6284048303,AAC Signature Crisper Fries
6284520342,"Animal Fries, Fried Chicken Peri Peri Tender"
6282804344,Grilled Chicken Angara Tangdi
6275525326,"Fried Chicken Ghostbuster Tender, Bone in Angara Grilled Chicken"
6284008308,"Grilled Chicken Jamaican Tender, Fried Chicken Peri Peri Tender"
6254638077,"Bone in Angara Grilled Chicken, Bone in Kabuli Grilled Chicken"
6284552758,"Grilled Chicken Smoky BBQ Tender, Bone in Jamaican Grilled Chicken"
6283614174,"Bone in Smoky Bbq Grilled Chicken, Bone in Angara Grilled Chicken, Bone in Jamaican Grilled Chicken"
6282436841,"Grilled Chicken Jamaican Tender, AAC Signature Crisper Fries, Grilled Chicken Peri Peri Tender"
6284407678,"Angara Rice, Bone in Smoky Bbq Grilled Chicken, Salted Fries"
6284123883,"Bone in Smoky Bbq Grilled Chicken, Bone in Jamaican Grilled Chicken"
6277482404,Bone in Jamaican Grilled Chicken
6282633536,"Fried Chicken Angara Tender, Fried Chicken Peri Peri Tender"
6281070593,"Grilled Chicken Smoky BBQ Tender, Salted Fries"
6283578662,"Bone in Smoky Bbq Grilled Chicken, Bone in Jamaican Grilled Chicken"
6256519022,"Bone in Angara Grilled Chicken, AAC Grilled Chicken Burger"
6279971639,"Bone in Peri Peri Grilled Chicken, Bone in Jamaican Grilled Chicken"
6283991617,"Animal Fries, Onion Bombs"
6284025058,"AAC Signature Fries, AAC Grilled Paneer Burger"
6277703269,Bone in Jamaican Grilled Chicken
6271061935,"AAC Grilled Chicken Burger, Grilled Chicken Smoky BBQ Tangdi"
6276364736,"Bone in Peri Peri Grilled Chicken, Bone in Jamaican Grilled Chicken"
6283853754,"Grilled Chicken Smoky BBQ Tender, Grilled Chicken Angara Tender"
6282381451,"Fried Chicken Classic Tender, AAC Signature Fries, Angara Sauce"
6272594236,"Bone in Smoky Bbq Grilled Chicken, Fried Chicken Peri Peri Tender"
6281705880,"Bone in Peri Peri Grilled Chicken, Bone in Jamaican Grilled Chicken"
6276173033,"Grilled Chicken Angara Tender, Fried Chicken Peri Peri Tender"
6281347422,"Fried Chicken Angara Tender, Fried Chicken Peri Peri Tender"
6283645613,"Salted Crisper Fries, AAC Special Slaw, Bone in Smoky Bbq Grilled Chicken, Bone in Peri Peri Grilled Chicken"
6282600688,Bone in Kabuli Grilled Chicken
6281304422,Bone in Jamaican Grilled Chicken
6283651170,"Bone in Peri Peri Grilled Chicken, Bone in Jamaican Grilled Chicken"
6277765062,"Animal Fries, Fried Chicken Peri Peri Tender"
6279067183,"Bone in Peri Peri Grilled Chicken, Grilled Chicken Peri Peri Tangdi, Animal Fries, Fried Chicken Peri Peri Tender"
6282471701,"Animal Fries, Fried Chicken Peri Peri Tenders + Peri Peri Fries"
6282799259,"Animal Fries, Bone in Kabuli Grilled Chicken"
6278506862,"Fried Chicken Angara Tender, Fried Chicken Classic Tender"
6280624837,Bone in Peri Peri Grilled Chicken
6281763932,"Bone in Smoky Bbq Grilled Chicken, Grilled Chicken Peri Peri Tender"
6282054242,Peri Peri Fries
6277689332,Bone in Jamaican Grilled Chicken
6279926412,"Bone in Peri Peri Grilled Chicken, Bone in Jamaican Grilled Chicken"
6282098959,"Bone in Smoky Bbq Grilled Chicken, Bone in Jamaican Grilled Chicken"
6282601672,"Grilled Chicken Jamaican Tender, Fried Chicken Classic Tender"
6282208212,Bone in Jamaican Grilled Chicken
6275554490,"Animal Fries, Bone in Jamaican Grilled Chicken Quarter + Angara Rice, Fried Chicken Angara Tender, Grilled Chicken Peri Peri Tender, Grilled Chicken Angara Tender, Grilled Chicken Jamaican Tangdi"
6282498758,"Grilled Chicken Smoky BBQ Tender, Bone in Jamaican Grilled Chicken"
6263114715,Bone in Smoky Bbq Grilled Chicken
6270261427,"Bone in Jamaican Grilled Chicken, Bone in Kabuli Grilled Chicken"
6282186659,Bone in Jamaican Grilled Chicken Quarter + Angara Rice
6282072070,Bone in Peri Peri Grilled Chicken
6273977231,"Fried Chicken Angara Tender, Bone in Jamaican Grilled Chicken"
6280401720,"Bone in Peri Peri Grilled Chicken, Fried Chicken Angara Tender"
6268324980,"Grilled Chicken Jamaican Tender, Grilled Chicken Angara Tender"
6272547604,"Grilled Chicken Smoky BBQ Tender, Fried Chicken Peri Peri Tender"
6273959558,"Angara Rice, Bone in Angara Grilled Chicken, Bone in Kabuli Grilled Chicken"
6272045796,"AAC Signature Fries, Fried Chicken Classic Tender"
6261450880,"Bone in Peri Peri Grilled Chicken, Onion Bombs, Bone in Jamaican Grilled Chicken"
6269236922,"Grilled Chicken Smoky BBQ Tender, Peri Peri Crisper Fries, Bone in Jamaican Grilled Chicken"
6280625265,Fried Chicken Classic Tender
6275852882,"Animal Fries, Iced Green Tea - Peach"
6277542603,Bone in Jamaican Grilled Chicken
6274716976,Bone in Jamaican Grilled Chicken
6275342257,"Fried Chicken Classic Tenders + AAC Signature Fries, Grilled Chicken Tangdi Jamaican + Salted Krispers"
6272716678,Fried Chicken Classic Tender
6279964746,"Grilled Chicken Smoky BBQ Tender, Bone in Jamaican Grilled Chicken"
6280200208,Bone in Jamaican Grilled Chicken
6271707741,Bone in Jamaican Grilled Chicken
6273420963,Fried Chicken Peri Peri Tender
6269398394,"Bone in Smoky Bbq Grilled Chicken, Bone in Jamaican Grilled Chicken"
6277182367,Grilled Chicken Peri Peri Tender
6276023554,Bone in Jamaican Grilled Chicken
6279368871,Grilled Chicken Jamaican Tender
6276284524,Grilled Chicken Jamaican Tender
6279971346,"Animal Fries, AAC Signature Fries, Fried Chicken Kabuli Tender"
6279126139,Grilled Chicken Peri Peri Tender
6278218877,Animal Fries
6276205875,Bone in Jamaican Grilled Chicken
6277226617,Grilled Chicken Jamaican Tender
6270075275,Grilled Chicken Peri Peri Tender
6278843717,Bone in Jamaican Grilled Chicken
6276974426,"Bone in Angara Grilled Chicken, Bone in Jamaican Grilled Chicken Quarter + Angara Rice, Salted Fries"
6278346561,Bone in Peri Peri Grilled Chicken
6269714610,"Bone in Smoky Bbq Grilled Chicken, Bone in Jamaican Grilled Chicken"
6275032107,"Grilled Chicken Jamaican Tangdi, Bone in Smoky Bbq Grilled Chicken"
6276728048,Grilled Chicken Peri Peri Tender
6275935596,Bone in Kabuli Grilled Chicken
6265732473,"Fried Chicken Classic Tender, Fried Chicken Peri Peri Tender"
6276425211,Bone in Jamaican Grilled Chicken
6277289052,Bone in Jamaican Grilled Chicken
6276287781,"Grilled Chicken Jamaican Tender, GhostBuster Sauce"
6276566204,"Grilled Chicken Angara Tender, Fried Chicken Peri Peri Tender"
6271803426,"Animal Fries, Peri Peri Fries"
6270002261,AAC Grilled Chicken Burger
6276024984,Bone in Jamaican Grilled Chicken
6267997815,Fried Chicken Peri Peri Tenders + Peri Peri Fries
6273067948,Bone in Jamaican Grilled Chicken
6260541048,Fried Chicken Kabuli Tender
6262148725,"Grilled Chicken Smoky BBQ Tender, Grilled Chicken Smoky BBQ Tangdi"
6263061460,"Onion Rings, Fried Chicken Peri Peri Tender"
6273382562,Bone in Jamaican Grilled Chicken
6274270243,Bone in Jamaican Grilled Chicken
6275498021,"Grilled Chicken Jamaican Tender, Fried Chicken Peri Peri Tender"
6275158530,"Bone in Angara Grilled Chicken, Bone in Jamaican Grilled Chicken"
6271403919,"Bone in Peri Peri Grilled Chicken, Bone in Jamaican Grilled Chicken, Salted Fries"
6260911150,Bone in Kabuli Grilled Chicken
6261190530,"Grilled Chicken Ghostbuster Tangdi, Fried Chicken Peri Peri Tender"
6274242184,Grilled Chicken Smoky BBQ Tender
6265330583,"Cafreal dip, Angara Sauce, Bone in Jamaican Grilled Chicken, Bone in Peri Peri Grilled Chicken, Salted Fries, AAC Signature Fries, Fried Chicken Classic Tender"
6274474552,"AAC Signature Fries, Bone in Jamaican Grilled Chicken"
6273256083,"Angara Sauce, Fried Chicken Angara Tender, Jamaican Sauce, AAC Signature Crisper Fries, Fried Chicken Peri Peri Tender"
6274166642,"Bone in Peri Peri Grilled Chicken, Peri Peri Sauce, Bone in Jamaican Grilled Chicken, Smoky BBQ Sauce"
6271979767,"Bone in Peri Peri Grilled Chicken, AAC Special Slaw"
6270048458,"Grilled Chicken Smoky BBQ Tender, India Dynamite sauce, Tipsy Tiger Fresh Lime Soda, Fried Chicken Classic Tender"
6270538979,"Bone in Angara Grilled Chicken, Bone in Jamaican Grilled Chicken"
6270440203,"Kabuli Grilled Paneer (8 pcs), Angara Grilled Paneer (8 pcs)"
6266642867,"Bone in Peri Peri Grilled Chicken, Grilled Chicken Smoky BBQ Tangdi"
6272066078,"Grilled Chicken Jamaican Tender, Tipsy Tiger Fresh Lime Soda"
6271386357,"Bone in Peri Peri Grilled Chicken, Bone in Smoky Bbq Grilled Chicken"
6270871898,Grilled Chicken Jamaican Tender
6266606267,"Grilled Chicken Angara Tender, Fried Chicken Angara Tender"
6268836460,"Bone in Jamaican Grilled Chicken, Bone in Kabuli Grilled Chicken"
6262923158,Fried Chicken Classic Tender
6269911911,Bone in Jamaican Grilled Chicken
6265973118,"Grilled Chicken Jamaican Tender, Bone in Angara Grilled Chicken"
6261973104,"Grilled Chicken Jamaican Tangdi, Salted Crisper Fries"
6264214103,Bone in Jamaican Grilled Chicken
6265240379,"Grilled Chicken Jamaican Tender, Grilled Chicken Angara Tender"
6268539848,Bone in Jamaican Grilled Chicken
6259048702,Bone in Kabuli Grilled Chicken
6267606562,"Bone in Peri Peri Grilled Chicken, Onion Rings, Bone in Jamaican Grilled Chicken, Fried Chicken Peri Peri Tender"
6267837091,"Animal Fries, Salted Fries"
6265475547,Fried Chicken Kabuli Tender
6263296030,Fried Chicken Peri Peri Tender
6267424091,Bone in Smoky Bbq Grilled Chicken
6266418398,Bone in Peri Peri Grilled Chicken
6267976515,Animal Fries
6251180619,"Grilled Chicken Jamaican Tender, Bone in Jamaican Grilled Chicken"
6265388076,Bone in Angara Grilled Chicken
6255888877,"Bone in Peri Peri Grilled Chicken, Salted Fries"
6262020275,Bone in Jamaican Grilled Chicken
6263341574,Fried Chicken Peri Peri Tender
6259550625,Fried Chicken Peri Peri Tender
6261904137,Animal Fries
6263071201,Fried Chicken Classic Tender
6263802358,"Bone in Angara Grilled Chicken, Bone in Smoky Bbq Grilled Chicken, Bone in Kabuli Grilled Chicken"
6261924382,Bone in Jamaican Grilled Chicken
6237720344,Bone in Jamaican Grilled Chicken
6260443986,"Bone in Peri Peri Grilled Chicken, Jamaican Sauce, Bone in Jamaican Grilled Chicken"
6260664183,Grilled Chicken Tangdi Jamaican + Salted Krispers
6260470947,Bone in Jamaican Grilled Chicken
6261202324,Bone in Smoky Bbq Grilled Chicken
6252321946,"Fried Chicken Kabuli Tender, Fried Chicken Ghostbuster Tender, AAC Signature Fries, Animal Fries"
6202734037,Bone in Jamaican Grilled Chicken Quarter + Angara Rice
6258125960,Bone in Jamaican Grilled Chicken
6260384894,Bone in Jamaican Grilled Chicken
6254981108,Animal Fries
6256389135,"Animal Fries, Onion Rings, Angara Grilled Paneer (8 pcs)"
6255466956,"Grilled Chicken Jamaican Tender, Fried Chicken Classic Tender"
6259201834,Bone in Peri Peri Grilled Chicken
6253187497,Animal Fries
6258926997,"Salted Crisper Fries, Bone in Smoky Bbq Grilled Chicken, Bone in Jamaican Grilled Chicken"
6256144389,Bone in Jamaican Grilled Chicken
6255658130,"Grilled Chicken Jamaican Tender, Fried Chicken Peri Peri Tender"
6259666668,Bone in Jamaican Grilled Chicken
6243463111,"Fried Chicken Kabuli Tender, Grilled Chicken Angara Tenders + Salted Fries"
6255297382,Grilled Chicken Tangdi Jamaican + Salted Krispers
6256659095,"Fried Chicken Angara Tender, Fried Chicken Peri Peri Tender"
6234520026,"Harisa Mayo, Grilled Chicken Jamaican Tender"
6250750783,Fried Chicken Classic Tenders + AAC Signature Fries
6257701994,Bone in Jamaican Grilled Chicken
6253392010,Fried Chicken Peri Peri Tender
6258580593,"AAC Grilled Paneer Burger, Fried Chicken Peri Peri Tender"
6258433114,"Grilled Chicken Jamaican Tangdi, Peri Peri Fries"
6258230846,Grilled Chicken Jamaican Tender
6242684438,"Fried Chicken Ghostbuster Tender, Bone in Smoky Bbq Grilled Chicken"
6256875675,"Bone in Peri Peri Grilled Chicken, AAC Grilled Chicken Burger"
6251755207,"Onion Rings, Grilled Chicken Jamaican Tender"
6249554061,Bone in Kabuli Grilled Chicken
6287017351,All About Chicken Pizza
6288255042,"Cheesy Garlic Bread, Chilli Cheese Garlic Bread"
6266396364,"Just Pepperoni Pizza, Grilled Tangdis"
6284448412,"Chilli Cheese Garlic Bread, Desi Pepperoni Pizza"
6284607954,Margherita Pizza
6283909521,Jamaican Chicken Melt
6287234733,"Salted Crisper Fries, Malai Gud Pide, Jamaican Chicken Melt"
6283521880,Cheesy Garlic Bread
6267811851,Bageecha Pizza
6284879658,Murgh Amritsari Seekh Pizza
6283098920,Just Pepperoni Pizza
6284426005,Bageecha Pizza
6283580613,"Cheesy Garlic Bread, Bageecha Pizza"
6282171159,Margherita Pizza
6278269028,"Chilli Cheese Garlic Bread, Bageecha Pizza"
6284182695,Angara Paneer Melt
6282925818,Masala Paneer Pide
6285505072,Chicken Pepperoni Pizza
6285434547,"Fried Chicken Strips, Crushed Papad, Cafreal Sauce, Murgh Amritsari Seekh Pizza, Murgh Amritsari Garlic Bread"
6274946288,Murgh Amritsari Seekh Pide
6285246678,Bageecha Pizza
6283086611,Margherita Pizza
6284170884,"Indian Masala Cripser Fries, Margherita Pizza"
6283728681,Margherita Pizza
6274225213,"All About Chicken Pizza, Bageecha Pizza"
6284960160,Peri Peri Crisper Fries
6282063704,"Onion Rings, Desi Chicken Pepperoni Pizza, Peri Peri Crisper Fries, Jamaican Chicken Melt"
6284895482,"Indian Masala Cripser Fries, All About Chicken Pizza"
6280527259,"Mutton Seekh Pide, Just Pepperoni Pide"
6281736986,Chilli Cheese Garlic Bread
6277008129,"Angara Paneer Melt, OG Cheese Pide"
6282336268,"Peri Peri Grilled Chicken Pizza, Angara Paneer Melt, Jamaican Chicken Melt"
6283168515,"Chilli Cheese Garlic Bread, Salted Crisper Fries"
6281819011,Jamaican Chicken Melt
6244761245,Masala Potato Pide
6275566586,"Chilli Cheese Garlic Bread, Bageecha Pizza"
6281864606,"Mutton Seekh Pide, Murgh Amritsari Seekh Pide"
6276223451,"Cheesy Garlic Bread, Onion Rings, Grilled Tangdis"
6279998356,"Angara Paneer Melt, Bageecha Pizza"
6266963192,Murgh Amritsari Seekh Pizza
6281097933,"Chilli Cheese Garlic Bread, Bageecha Pizza"
6280161622,Just Pepperoni Pizza
6275929804,Cheesy Garlic Bread
6282210989,"Chilli Cheese Garlic Bread, Bageecha Pizza"
6282386118,"Cheesy Garlic Bread, Chilli Cheese Garlic Bread"
6281506751,Masala Paneer Pide
6282942178,Murgh Amritsari Garlic Bread
6274812270,Mutton Seekh Pide
6278260560,Cheesy Garlic Bread
6270188395,"Chilli Cheese Garlic Bread, Bageecha Pizza"
6268895086,Masala Omelette Pide
6275593580,"Chilli Cheese Garlic Bread, Jamaican Chicken Melt"
6280707349,"Cheesy Garlic Bread, Makhani Paneer Pizza"
6280797859,Margherita Pizza
6270077387,Jamaican Chicken Melt
6260996788,Mushroom Mozzarella Melt
6274699839,"Mutton Seekh Pide, Makhani Paneer Pizza, Murgh Amritsari Seekh Pide"
6281172104,"Jamaican Chicken Melt, Murgh Amritsari Seekh Pide"
6281107875,"Indian Masala Cripser Fries, Onion Rings, Masala Paneer Pide"
6279407493,"Margherita Pizza, Murgh Amritsari Seekh Pide, Jamaican Chicken Melt"
6266301341,"Cheesy Garlic Bread, Makhani Paneer Pizza"
6279807579,"Peri Peri Grilled Chicken Pizza, Grilled Tangdis"
6278041471,"Spinach Sumac Pide, Herbed Potato, Bageecha Pizza"
6278977351,"All About Chicken Pizza, Murgh Amritsari Seekh Pide, OG Cheese Pide"
6276597275,"Cheesy Garlic Bread, Angara Paneer Melt, Jamaican Chicken Melt"
6274084930,"Peri Peri Grilled Chicken Pizza, Margherita Pizza"
6279869799,All About Chicken Pizza
6270794882,"Cheesy Garlic Bread, Makhani Paneer Pizza, Peri Peri Crisper Fries"
6276523790,Jamaican Chicken Melt
6265674022,"Makhani Paneer Pizza, Herbed Potato"
6265144854,"Chilli Cheese Garlic Bread, Bageecha Pizza"
6278075173,"Indian Masala Cripser Fries, Margherita Pizza"
6273505885,Spinach Sumac Pide
6279822206,Margherita Pizza
6275461000,All About Chicken Pizza
6277837871,"Herbed Potato, Bellpepper Onion Pizza"
6262153801,Murgh Amritsari Garlic Bread
6262131554,"Chilli Cheese Garlic Bread, Masala Paneer Pide"
6272487334,"All About Chicken Pizza, Desi Pepperoni Pizza"
6274641407,"Tripple Cheese Pizza, Peri Peri Paneer Pizza"
6277942416,"Chilli Cheese Garlic Bread, Jamaican Chicken Melt"
6274557760,"Pepperoni Garlic Bread, Grilled Tangdis"
6277897739,"Angara Paneer Melt, Mushroom Mozzarella Melt"
6278781127,Fried Chicken Strips
6276484601,"Angara Paneer Melt, Tripple Cheese Pizza"
6273398720,"Chilli Cheese Garlic Bread, Masala Paneer Pide"
6278009141,"Just Pepperoni Pizza, Grilled Tangdis"
6277650157,"Murgh Amritsari Garlic Bread, Margherita Pizza"
6277790655,"Herbed Potato, Masala Paneer Pide"
6277708591,Just Pepperoni Pizza
6276620628,"Angara Paneer Melt, Masala Paneer Pide"
6278620566,Bageecha Pizza
6244263394,Bageecha Pizza
6276831492,"Mutton Seekh Pide, Murgh Amritsari Garlic Bread"
6251531171,Margherita Pizza
6276480536,"Chilli Cheese Garlic Bread, Peanut Butter Chocolate Pide, Peri Peri Paneer Pizza, Bageecha Pizza"
6266064979,"Desi Pepperoni Pizza, Just Pepperoni Pizza"
6273967717,"Desi Pepperoni Pizza, Just Pepperoni Pizza, Grilled Tangdis"
6278266329,Murgh Amritsari Garlic Bread
6276756868,Just Pepperoni Pizza
6272111983,Jamaican Chicken Melt
6266140236,"Garlic Aioli, Harisa Mayo, Fried Chicken Strips, Mayonnaise, Herbed Potato, Pepperoni Garlic Bread, Angara Paneer Melt, Murgh Amritsari Seekh Melt, Peri Peri Grilled Chicken Pizza"
6277266402,"Herbed Potato, Bageecha Pizza"
6270105449,"Murgh Amritsari Seekh Melt, Mushroom Mozzarella Melt"
6267478983,"Mutton Seekh Pizza, Bellpepper Onion Pizza"
6270800775,Bageecha Pizza
6277002955,"Herbed Potato, Chilli Cheese Garlic Bread"
6276870801,"Mushroom Pizza, Jamaican Chicken Melt, Just Pepperoni Pizza, Angara Paneer Melt, Bageecha Pizza, All About Chicken Pizza"
6275859086,"Murgh Amritsari Seekh Pide, OG Cheese Pide"
6273240282,"Angara Paneer Melt, Jamaican Chicken Melt"
6275147619,"Mushroom Pizza, Bageecha Pizza"
6275262175,"Peri Peri Chicken Melt, Salted Crisper Fries, Jamaican Chicken Melt"
6277799859,Margherita Pizza
6277449711,"Makhani Paneer Pizza, All About Chicken Pizza"
6277262589,"Cheesy Garlic Bread, Mushroom Mozzarella Melt, Chilli Cheese Garlic Bread, Tripple Cheese Pizza"
6266705866,Masala Paneer Pide
6271597774,Angara Paneer Melt
6277061428,"Makhani Paneer Pizza, Peri Peri Paneer Pizza"
6277876715,"Cheesy Garlic Bread, Peri Peri Grilled Chicken Pizza, Makhani Paneer Pizza"
